ecephys_unit_id,time_to_first_spike_fl
951099058,0.105
951099049,0.057
951099143,0.101
951099167,0.076
951099313,0.105
951099264,
951099192,0.066
951099179,0.08
951099155,0.058
951099300,0.1
951099277,0.095
951099288,0.08
951099323,0.061
951099332,0.093
951099366,0.067
951099415,0.084
951099449,0.061
951099489,0.095
951100928,0.124
951099510,0.119
951099498,0.14
951099591,0.08
951099583,0.13
951099574,0.072
951099533,0.114
951099521,0.097
951101116,
951101073,
951100959,
951099600,0.109
951099609,
951099546,0.081
951101128,0.045
951099684,
951099654,0.07
951100970,
951099643,
951099727,0.064
951099716,0.084
951099705,0.085
951099675,0.119
951099665,0.098
951099635,0.094
951099736,0.093
951099819,0.066
951099805,0.124
951099776,0.061
951099763,0.063
951099749,
951100991,0.095
951099851,0.04
951099831,0.112
951099863,0.162
951099898,0.123
951099886,0.099
951099874,0.054
951099923,0.105
951099909,0.13
951101002,0.096
951099974,0.115
951099963,0.072
951099937,0.061
951100034,0.072
951100012,
951099999,
951100054,0.115
951100044,0.055
951100068,0.123
951100144,0.118
951100095,0.062
951100081,0.131
951100115,0.086
951100163,0.138
951100154,0.079
951100134,0.127
951100227,0.13
951100216,0.152
951100172,0.121
951100199,0.134
951100189,0.132
951100182,0.107
951100255,0.042
951100244,0.084
951100235,0.11
951100272,0.064
951100263,0.067
951100304,0.041
951100294,0.087
951100315,0.125
951101025,0.051
951100469,0.063
951100490,0.162
951100481,0.072
951100548,0.05
951101037,
951100536,0.115
951100558,0.1
951101082,0.065
951100597,0.145
951100569,0.048
951101048,
951100616,0.148
951100606,0.176
951100624,0.125
951100630,0.099
951101326,0.073
951101317,0.076
951101281,0.103
951101270,0.113
951101259,0.089
951101250,0.089
951101336,0.081
951101362,0.085
951101346,0.082
951101307,0.072
951101289,0.079
951101387,0.072
951101378,0.079
951101371,0.106
951101354,0.055
951101412,0.104
951101403,0.129
951101395,0.09
951101459,0.096
951101450,0.111
951101441,0.074
951101429,0.091
951101420,0.095
951101532,0.101
951101513,0.074
951101504,0.085
951101487,
951101478,0.085
951101585,0.108
951101576,0.084
951101566,0.071
951101558,0.064
951101548,0.077
951101540,0.079
951101641,0.096
951101632,0.06
951101622,0.133
951101613,0.11
951101594,0.09
951101693,0.055
951101670,0.122
951101658,0.081
951101687,0.044
951101677,0.158
951101702,0.054
951101746,0.095
951101737,0.048
951101728,0.047
951101720,0.052
951101774,0.119
951101764,0.047
951101754,0.041
951101712,0.146
951101822,0.053
951101806,0.043
951101797,0.057
951101789,0.055
951101782,0.123
951101873,0.05
951101859,0.051
951101849,0.056
951101841,0.061
951101814,0.057
951101832,0.085
951101891,0.11
951101881,0.138
951101943,0.051
951101935,0.149
951101924,0.134
951101908,0.049
951101899,0.067
951101916,0.051
951101972,0.097
951101960,0.075
951104976,
951101997,0.051
951101988,0.106
951101980,0.133
951102055,0.116
951102047,0.053
951102038,0.048
951102118,0.143
951102091,0.051
951102083,0.076
951102075,0.114
951102064,0.186
951102132,
951102124,0.065
951104961,0.125
951102107,0.165
951102099,0.11
951102166,0.168
951102158,0.153
951102150,0.101
951102140,0.121
951104968,0.144
951102202,0.055
951102194,0.1
951102245,0.088
951102240,0.117
951102211,0.123
951102227,0.066
951102219,0.07
951102273,0.144
951102265,0.093
951102259,0.078
951102254,0.134
951102303,0.109
951102296,0.051
951102288,0.149
951102281,0.133
951102350,0.147
951102334,0.122
951102327,0.049
951102319,0.096
951102311,0.057
951102374,0.128
951102365,0.178
951102394,0.103
951102381,0.052
951102403,0.059
951102449,0.081
951104985,0.06
951102441,
951102457,0.062
951102532,0.13
951102505,
951102479,0.077
951102472,0.104
951102465,0.06
951102427,0.057
951105002,0.062
951102524,0.116
951105235,0.053
951104993,
951102489,0.046
951105009,
951102631,0.077
951102573,0.13
951102565,0.093
951102548,0.108
951102640,0.064
951102590,0.134
951102581,0.067
951102649,0.081
951102621,0.105
951102606,0.086
951102687,0.113
951102705,0.07
951102697,0.076
951102735,0.084
951102725,0.09
951102797,0.111
951102847,0.072
951102883,0.062
951102901,0.086
951102950,0.089
951103013,0.128
951102994,0.121
951103005,0.084
951103139,0.067
951103118,0.095
951103110,0.105
951105018,0.097
951103088,0.067
951103077,0.113
951103205,0.174
951103166,0.067
951103158,0.082
951103070,0.098
951103224,0.101
951103195,
951105204,0.067
951105048,0.156
951105040,0.073
951103395,
951105024,
951103259,0.088
951103251,0.087
951103325,0.064
951103314,0.118
951103305,0.075
951103287,0.103
951103277,0.108
951103686,
951103446,
951103438,0.086
951103403,0.174
951103387,0.106
951103234,0.108
951103377,0.092
951103371,0.062
951103362,0.069
951103353,0.108
951103344,0.101
951103267,0.122
951103616,0.055
951103574,
951103499,0.082
951103491,0.082
951103485,0.082
951103477,0.061
951105055,
951103469,
951103462,0.071
951103429,0.09
951103421,0.104
951103412,
951105080,
951103677,0.094
951103607,0.086
951103565,0.096
951103556,0.114
951105071,
951105063,0.139
951103533,0.098
951103527,
951103520,0.061
951103512,0.067
951105211,0.123
951105104,0.06
951105095,0.068
951103710,0.098
951103660,0.104
951103637,0.084
951103629,0.08
951103591,0.099
951105088,
951103695,0.154
951103582,0.08
951103740,0.085
951103733,0.066
951103748,0.085
951103813,0.076
951103836,0.09
951103887,0.073
951103915,
951103878,0.072
951103871,0.069
951103863,0.113
951103853,0.057
951103845,0.071
951103910,0.094
951103901,0.084
951103895,0.113
951103929,0.166
951103920,0.085
951103970,
951103953,0.058
951103945,0.068
951103936,0.117
951104011,0.054
951104005,0.056
951103995,0.065
951103979,0.06
951104034,0.073
951104027,0.135
951104079,0.104
951104070,0.043
951104019,0.109
951104060,0.066
951104053,0.113
951104045,0.107
951104111,0.058
951104102,
951104087,0.08
951104129,0.059
951104120,0.082
951104174,0.049
951104162,0.044
951104156,0.061
951104148,0.053
951104141,0.051
951104135,0.06
951104212,0.105
951104202,0.16
951104193,0.133
951104185,0.097
951104269,0.06
951104260,0.085
951104252,0.096
951104231,0.099
951104221,0.105
951104292,0.05
951104280,0.049
951105125,0.125
951104322,0.11
951104313,0.127
951104304,0.082
951104374,0.081
951104364,0.048
951104355,0.072
951104344,0.075
951104333,0.181
951104424,
951104414,
951104383,0.049
951104456,0.095
951104435,0.092
951104487,0.085
951104477,0.095
951104467,0.049
951104562,0.042
951104543,0.04
951105133,0.06
951104531,0.114
951104522,0.036
951104513,0.051
951104504,0.066
951104497,0.046
951104588,0.081
951104579,0.051
951104553,0.071
951104597,0.055
951104633,0.054
951104625,0.052
951104617,0.054
951104679,0.056
951105242,0.118
951105142,0.103
951104670,0.06
951104660,0.053
951104644,0.117
951105152,0.054
951104713,0.057
951104705,0.054
951104697,0.059
951104689,0.144
951104744,0.155
951104737,0.109
951104729,0.16
951104721,0.061
951104780,0.047
951104773,0.052
951104765,0.073
951104755,0.121
951105168,
951104823,0.165
951105219,
951105159,0.156
951104818,0.074
951104808,0.098
951104803,0.06
951104840,0.053
951104833,0.178
951104788,0.094
951105182,0.144
951104866,0.136
951105176,0.171
951104860,0.14
951104854,
951104880,0.113
951105303,0.041
951108536,0.07
951105342,
951105357,0.045
951105350,0.064
951105327,0.076
951105365,0.048
951105373,0.052
951105435,0.096
951105420,0.08
951108549,0.199
951108530,
951108524,
951108379,
951108372,
951105453,
951105397,
951105389,0.101
951105381,
951105523,0.121
951105481,0.052
951105472,0.117
951105500,0.098
951105485,0.045
951105463,0.043
951105515,0.098
951105545,0.125
951108556,0.169
951108397,
951105564,
951105553,0.046
951108388,
951105591,0.085
951105582,0.076
951105574,0.105
951105601,0.127
951105645,
951105634,
951105668,0.154
951105662,0.113
951105656,0.061
951105683,0.07
951108406,
951105698,0.088
951105706,0.087
951105728,0.067
951105722,0.046
951105783,0.198
951105777,0.052
951105831,
951105824,0.071
951105819,0.056
951105845,0.107
951105868,0.065
951105861,0.063
951105875,0.105
951105882,0.075
951105918,0.064
951105899,0.052
951105926,0.106
951105954,0.122
951105946,0.049
951105978,0.135
951106007,0.183
951105994,0.137
951106017,0.051
951106108,
951106097,
951106074,
951106065,0.185
951106056,0.133
951106118,0.093
951106032,0.053
951106128,0.043
951106138,0.069
951106166,0.102
951106151,0.06
951106190,0.041
951106177,0.096
951106202,
951106225,0.117
951106214,
951106259,0.049
951106246,0.09
951106280,0.072
951106271,0.151
951106363,0.175
951106352,0.073
951106342,0.094
951106334,0.069
951106312,
951106301,0.077
951106289,0.117
951108432,
951108424,0.138
951106395,0.126
951106372,0.138
951106323,0.12
951106425,
951106416,
951106405,0.137
951106434,0.115
951106511,0.077
951106565,0.093
951106573,0.116
951108542,0.089
951106598,0.062
951106590,0.112
951108456,0.108
951106615,0.074
951106738,0.122
951106644,0.083
951106763,0.126
951106758,0.101
951106754,0.127
951108462,
951106804,0.143
951106797,0.095
951106789,
951106782,0.099
951106832,0.065
951106817,0.094
951106809,0.083
951106838,0.093
951106856,0.099
951106845,0.09
951106890,0.12
951106870,0.103
951106883,0.096
951106877,0.098
951106910,0.094
951106904,0.093
951107010,0.131
951107034,0.154
951107045,0.108
951107195,0.044
951108489,0.149
951107188,0.098
951107175,0.033
951108474,0.1
951107169,0.126
951107161,0.082
951107155,0.12
951107142,0.071
951107147,0.076
951108481,0.062
951107321,0.105
951107227,0.097
951107218,0.075
951107210,0.088
951107203,0.081
951108564,0.106
951108466,0.12
951107383,0.102
951107329,0.104
951107265,0.059
951107258,0.094
951107250,0.08
951107241,0.113
951107232,0.097
951107345,
951107337,0.103
951107290,0.088
951107281,0.084
951107418,0.074
951107410,0.078
951107444,0.052
951107560,
951107625,0.109
951107616,0.096
951107601,0.07
951107549,0.112
951107592,0.075
951107670,
951107662,0.045
951107653,0.047
951107646,0.043
951107639,0.067
951107632,0.121
951107694,0.056
951107687,0.103
951107680,0.124
951107703,0.087
951107719,0.085
951107708,0.147
951107741,0.075
951108496,0.152
951107727,0.04
951107748,0.101
951107772,0.067
951107817,0.127
951107807,0.067
951107800,0.15
951107793,
951107779,0.044
951107846,0.103
951108504,0.074
951107838,0.085
951107829,0.123
951107822,0.141
951107868,0.118
951107862,0.047
951107854,0.087
951107880,0.101
951107874,0.052
951107899,0.106
951108512,0.049
951107913,0.113
951107894,0.112
951107922,0.047
951107944,0.071
951107936,0.116
951107928,0.058
951107970,0.051
951107995,0.13
951107988,0.168
951107960,0.128
951108020,0.104
951108012,0.101
951108008,0.088
951108047,0.039
951108028,0.077
951108519,0.063
951108109,0.123
951108078,0.05
951108064,0.054
951108099,
951108087,0.066
951108126,0.051
951108116,0.044
951108156,0.079
951108146,0.063
951108214,
951108165,0.062
951108200,0.114
951108221,0.082
951108207,0.06
951108231,0.11
951135558,0.092
951135547,0.07
951135581,0.134
951135593,0.055
951140341,0.118
951135615,0.093
951135604,0.093
951135627,0.095
951135636,0.04
951135648,0.068
951135781,0.126
951135689,0.149
951140389,
951140363,0.115
951135722,0.117
951135679,0.08
951135757,0.101
951140461,0.162
951135745,0.081
951140490,0.052
951140637,0.188
951140516,0.08
951135794,0.073
951135805,0.062
951135842,0.064
951135860,0.066
951140694,0.104
951135897,0.108
951140666,
951135881,0.122
951135928,0.074
951135948,0.092
951135964,
951135989,0.088
951136014,0.038
951136006,0.066
951135998,0.082
951136069,0.088
951136078,0.057
951136087,0.101
951136105,0.099
951136097,0.088
951136113,0.091
951136122,0.153
951136153,0.095
951136163,0.056
951140796,0.075
951136177,0.065
951136195,0.09
951136207,0.065
951136269,0.101
951136261,0.095
951136280,0.093
951136309,0.132
951136298,0.096
951141492,0.067
951140835,
951136290,0.08
951140862,0.152
951136338,
951136392,0.09
951136382,0.106
951136327,
951136318,0.092
951136346,0.113
951140887,0.101
951136412,0.114
951136549,0.077
951136476,0.077
951136570,0.109
951136719,0.07
951136727,0.081
951136738,0.122
951136765,0.091
951136807,0.082
951136793,0.09
951136773,0.098
951136858,0.128
951136990,0.116
951136921,0.105
951136968,
951136954,0.1
951136943,0.106
951137027,
951140916,
951137015,0.079
951136932,0.075
951137065,0.08
951137038,0.058
951137091,
951137082,0.096
951141360,
951141340,0.121
951140973,
951137161,0.082
951137149,0.083
951137138,0.124
951137128,
951137110,
951137117,0.085
951140993,
951140947,0.111
951137203,0.099
951137193,0.136
951137183,0.071
951141431,
951137447,0.147
951137283,0.092
951137267,0.09
951137245,0.074
951137235,0.069
951137224,0.096
951137214,0.104
951137499,0.114
951137488,0.054
951137476,0.05
951137464,0.05
951141024,0.114
951137637,0.085
951137414,0.076
951137394,0.072
951137380,0.084
951137362,0.12
951137345,0.057
951137328,0.083
951137614,0.129
951137602,0.124
951137589,0.118
951137574,0.118
951137511,
951141045,
951137564,
951137553,0.063
951137543,0.092
951137533,0.074
951137521,0.107
951137730,0.133
951137717,0.084
951137851,0.144
951137692,0.107
951137681,0.081
951137666,0.094
951137649,0.181
951137786,0.055
951137777,0.111
951137765,0.134
951137743,0.097
951137754,0.113
951137907,0.089
951137863,0.096
951137841,0.144
951137916,0.127
951137948,0.086
951141064,
951137976,0.106
951137967,0.107
951138024,0.096
951137994,0.063
951138035,0.039
951141141,
951141113,0.041
951138094,0.114
951138085,0.053
951141089,0.161
951138110,
951138144,0.065
951138132,0.089
951138121,0.061
951138154,0.104
951138192,0.064
951138185,0.119
951138175,0.129
951138166,0.196
951138229,0.061
951138220,0.159
951138212,0.054
951138201,0.062
951138256,0.06
951138247,0.067
951138237,0.067
951138318,0.06
951138297,0.043
951138287,0.041
951138278,0.055
951138363,0.129
951138354,0.052
951138343,0.066
951138335,0.098
951138327,0.067
951138381,0.12
951138308,0.055
951138370,0.084
951138399,0.051
951138390,0.051
951138417,0.08
951138456,0.086
951138440,0.075
951138427,0.063
951138624,0.083
951138501,0.111
951138494,0.09
951138485,0.087
951138477,0.055
951138597,0.049
951138569,0.05
951138468,0.107
951141184,0.111
951141161,0.068
951138785,0.087
951138537,0.107
951138513,0.106
951138755,0.078
951138732,0.076
951138714,0.118
951138655,0.057
951141453,
951138687,
951138976,0.097
951138883,
951138835,
951138813,0.073
951141200,0.097
951139164,0.091
951139129,0.082
951139096,0.133
951139070,0.081
951139007,0.125
951138945,0.062
951141221,0.178
951139295,0.139
951139261,0.112
951139229,0.153
951139193,0.109
951139508,0.085
951139475,0.084
951139443,0.095
951139408,0.077
951139608,0.105
951139581,0.152
951139549,0.132
951139783,0.088
951139768,0.053
951139743,0.055
951139708,0.109
951139639,0.103
951139796,0.103
951139811,0.062
951139871,0.045
951141243,0.163
951139836,0.123
951139822,0.111
951139860,0.087
951139846,0.081
951139983,0.103
951140017,0.118
951139905,0.056
951141472,0.055
951141274,0.08
951139967,0.108
951139935,
951139917,0.071
951140036,0.102
951139999,0.074
951140134,0.048
951140157,0.135
951140107,0.117
951140088,0.066
951140062,0.1
951141325,0.113
951140177,0.156
951141918,0.042
951141776,0.105
951141708,0.093
951141797,0.076
951141754,0.195
951141725,0.036
951141897,0.087
951141868,
951141842,
951141815,0.194
951142041,0.092
951142023,0.071
951142002,
951141988,0.083
951141967,0.089
951141937,0.095
951142120,0.082
951142095,0.065
951142077,0.074
951142055,0.087
951142130,0.121
951142228,0.08
951142191,0.098
951142171,0.045
951142280,0.073
951142269,0.089
951142257,0.088
951142241,0.071
951142368,0.079
951142349,
951142333,0.087
951142300,0.075
951142289,0.066
951142404,
951149818,
951149795,
951142392,
951142382,0.108
951142314,0.139
951142441,
951142491,0.076
951149220,
951150015,0.108
951142785,
951149837,
951149234,0.109
951142817,
951149851,0.112
951142804,0.082
951142769,0.11
951142742,0.101
951142856,
951149246,
951142941,0.121
951142924,
951142906,0.09
951150037,
951149256,
951142990,
951143050,0.103
951143031,0.08
951149265,0.135
951143206,
951143112,0.085
951143178,0.092
951143159,0.085
951143089,0.108
951143190,0.053
951143263,0.117
951143227,0.085
951150055,
951149766,
951149286,0.099
951143355,
951149879,0.1
951143332,0.163
951143308,0.081
951143241,0.104
951149275,0.071
951143426,0.137
951143409,0.084
951143391,0.091
951149299,0.085
951143377,0.186
951143499,0.073
951143465,0.111
951143659,0.113
951143725,0.133
951149306,
951143752,0.123
951143845,0.136
951143823,0.103
951144014,0.114
951143890,0.107
951143963,0.103
951149891,
951144043,0.072
951143909,0.136
951144204,0.066
951144121,0.112
951149317,
951144186,0.126
951144329,0.165
951144264,0.046
951144247,
951144230,0.17
951144341,0.109
951144317,0.096
951144285,0.09
951144449,0.144
951144419,0.106
951144382,0.09
951144361,0.077
951149943,
951149926,0.162
951149903,0.089
951149342,0.059
951149330,
951144618,0.095
951144602,0.072
951144549,0.165
951144531,
951144434,0.137
951144147,0.082
951144957,0.193
951144895,0.161
951144797,0.086
951144755,0.068
951144732,0.087
951144721,0.117
951144703,0.087
951144686,0.121
951144667,0.125
951144404,0.073
951145117,0.133
951145055,0.095
951145035,0.089
951145020,0.108
951144986,0.067
951144972,0.158
951149961,
951149351,0.165
951144937,0.118
951144914,0.128
951144874,0.081
951145211,0.071
951145190,0.127
951145174,0.153
951145146,0.173
951145130,0.106
951145267,0.108
951145241,0.083
951145373,0.091
951145579,0.082
951145598,0.071
951145533,0.075
951145507,0.091
951145482,0.106
951145638,0.083
951145781,0.086
951145739,0.106
951145760,0.081
951145714,0.079
951145690,0.069
951145661,0.064
951145620,0.135
951145820,0.106
951145889,
951145869,0.064
951145855,
951145841,
951146025,0.177
951145983,
951146045,0.085
951149361,0.068
951146106,0.12
951146086,0.135
951146215,0.142
951146185,0.106
951146166,0.15
951146143,0.046
951149975,0.178
951146286,0.128
951146264,0.116
951146243,0.161
951146363,0.07
951146315,0.071
951146435,0.133
951146407,
951146390,0.076
951146465,0.083
951146340,0.158
951146487,0.163
951149378,0.08
951146537,0.046
951146505,0.129
951149389,0.104
951146616,0.123
951146590,0.126
951146562,0.169
951146728,0.049
951146637,
951146706,0.135
951146660,0.132
951146773,0.072
951146753,0.079
951149404,0.163
951146870,0.184
951146843,0.068
951146809,0.07
951149418,0.138
951146989,
951146961,0.158
951146918,0.133
951146902,0.134
951147070,0.045
951147040,0.046
951147016,0.081
951146936,0.051
951149432,0.089
951147281,0.111
951147252,0.104
951147225,0.072
951147203,0.107
951147154,0.136
951147135,0.06
951147112,0.049
951149445,0.164
951147404,0.144
951147370,0.139
951147305,0.111
951147475,0.063
951147450,0.068
951147433,0.128
951147333,0.039
951149457,0.116
951147592,0.139
951147557,0.142
951147518,0.075
951147822,
951147801,0.046
951147774,0.103
951147752,0.091
951147731,0.106
951147500,0.128
951149468,0.148
951147689,0.099
951147669,0.12
951147638,0.046
951147614,0.07
951147873,0.111
951147713,0.082
951149489,0.149
951147957,0.15
951147908,0.12
951147844,0.084
951148065,0.118
951148048,0.186
951148031,0.156
951148000,0.151
951148146,0.132
951148130,0.169
951149508,0.178
951148116,0.091
951148101,0.149
951148085,0.09
951148243,0.046
951149527,0.068
951148218,
951148199,0.099
951148167,0.148
951149582,0.096
951149571,0.062
951149540,0.072
951148356,0.055
951148329,0.067
951148307,0.054
951149992,0.06
951149650,0.039
951149596,0.083
951148476,0.053
951148456,0.049
951148444,0.053
951148426,0.147
951148406,0.119
951148262,0.053
951148616,0.044
951148381,0.048
951148552,0.11
951148526,0.033
951149673,0.126
951148646,0.161
951148634,0.17
951149637,0.158
951149619,0.166
951148572,0.159
951149684,0.149
951148953,0.151
951148863,0.079
951148591,0.129
951148667,0.055
951148500,0.103
951148837,0.089
951148991,0.109
951149778,0.057
951149724,0.052
951149703,0.06
951148972,0.128
951148942,0.134
951148911,0.163
951148885,
951149070,0.17
951149027,
951149749,
951149134,0.08
951149115,
951149186,0.155
951149199,0.126
951150312,0.132
951150301,0.078
951150259,0.125
951150238,0.107
951150216,0.084
951150473,0.145
951150393,0.068
951150346,
951150329,0.096
951150409,
951156252,0.116
951150556,0.098
951150425,0.146
951150382,0.117
951150531,0.085
951150519,0.1
951156679,
951156268,
951156263,0.169
951156257,
951150498,
951150444,0.181
951150629,0.188
951150596,0.141
951150578,0.082
951150686,0.068
951150668,
951150649,0.127
951150612,0.159
951150811,0.067
951156274,0.118
951150794,0.101
951150772,0.187
951150723,0.135
951150912,0.042
951150893,0.077
951150877,0.126
951150705,0.056
951150993,0.043
951150966,0.082
951156278,0.087
951151048,0.084
951150948,0.14
951150929,0.052
951150848,0.111
951156284,0.111
951151021,0.045
951151114,0.109
951150980,0.068
951151095,0.085
951151074,0.074
951156290,0.047
951151220,0.04
951151167,0.041
951151150,0.062
951151136,0.051
951151250,0.135
951151188,0.054
951151294,0.06
951151276,0.088
951151259,0.095
951151328,0.053
951151311,0.06
951151441,0.094
951151424,0.065
951151404,0.056
951151386,0.04
951151348,0.06
951151370,0.042
951151491,0.134
951151466,0.081
951151529,0.1
951151589,0.069
951151562,0.075
951151833,0.113
951151923,0.106
951156296,0.129
951151880,0.141
951156634,0.167
951156302,0.179
951152031,0.115
951152010,0.075
951151857,0.094
951151989,
951151966,
951156645,0.096
951152309,
951152277,0.107
951156640,0.18
951152780,
951152150,0.074
951152096,0.118
951156651,0.062
951156320,
951156315,
951152428,0.104
951152403,0.114
951152378,0.106
951152792,
951152334,0.1
951152132,
951156419,
951152806,0.101
951156657,0.091
951156599,
951156593,0.044
951156412,0.151
951156407,
951156401,
951156395,
951156389,
951156383,0.144
951156378,
951156371,
951156365,
951156355,0.064
951156351,
951156344,
951156339,0.067
951156333,
951156326,
951152763,
951152733,
951152722,
951152705,
951152689,
951152675,0.111
951152660,0.1
951152648,0.087
951152637,
951152622,
951152609,
951152589,
951152538,
951152522,
951152500,0.172
951152458,0.152
951152053,0.115
951152858,0.078
951152839,0.126
951156307,0.178
951152885,0.078
951152871,0.079
951156605,0.123
951156433,0.115
951152956,
951152914,0.073
951152901,0.137
951156610,
951156438,0.062
951153094,
951153081,0.08
951156668,
951153053,0.101
951153018,0.101
951153005,0.159
951152990,0.118
951153130,0.105
951156687,0.144
951153166,0.097
951153377,0.091
951153358,0.092
951153581,0.111
951156468,0.081
951153662,0.059
951153630,0.043
951153829,
951153807,0.071
951153786,0.135
951153769,0.079
951153749,0.104
951153730,0.099
951153706,0.072
951153688,0.073
951153555,0.132
951154083,0.079
951154045,0.116
951154025,0.113
951154006,0.07
951153988,0.115
951153971,0.088
951153931,0.122
951153909,0.103
951153887,0.051
951153868,0.109
951153846,0.056
951154264,0.059
951154200,0.091
951154167,0.09
951154127,0.09
951154107,0.101
951154414,0.041
951154063,0.088
951154585,0.125
951154454,0.134
951154433,0.066
951154391,0.092
951154367,0.1
951154344,0.086
951154316,0.057
951154629,0.095
951154546,0.096
951154503,0.082
951154477,0.13
951154738,0.092
951154696,0.072
951154650,0.107
951154819,0.088
951154800,0.123
951154756,0.099
951154927,0.082
951154894,0.081
951154874,0.082
951154855,0.081
951154839,0.095
951154989,0.077
951154983,0.092
951154976,0.063
951154967,
951154960,0.075
951154948,
951155004,0.078
951155043,0.115
951155033,0.107
951155016,0.107
951155010,0.118
951155048,0.086
951155060,0.078
951155054,0.116
951155090,0.104
951155069,0.196
951155093,
951155146,0.047
951155138,0.102
951155221,0.126
951155264,
951156474,
951155297,0.041
951155255,
951155240,
951155230,0.135
951155225,
951155290,0.147
951155285,0.129
951155278,
951155268,
951155334,0.155
951155328,
951155322,
951155315,0.052
951156480,
951155309,0.099
951155302,0.083
951156493,
951156487,
951155360,
951155354,
951155349,0.057
951155343,0.091
951155382,0.144
951156616,
951156499,
951155376,0.069
951155371,0.072
951155405,0.129
951155399,0.062
951155393,0.076
951155366,0.074
951155387,0.067
951155430,
951155423,0.039
951155447,0.072
951155474,
951155441,0.185
951155435,
951155483,
951155468,0.146
951155463,0.045
951156512,0.038
951156506,0.12
951155525,
951155515,0.152
951155509,0.155
951155504,0.041
951155499,0.086
951155494,
951155534,0.042
951155530,0.062
951155554,0.047
951155539,0.106
951155488,0.161
951155581,0.045
951155570,0.046
951155565,0.041
951155609,0.112
951155603,0.075
951155598,0.116
951155593,0.14
951155591,0.148
951155586,0.12
951155619,0.142
951155614,0.137
951155575,0.133
951156529,0.154
951155660,0.149
951155655,0.108
951155650,0.081
951155644,0.042
951155639,0.105
951155628,0.055
951155623,0.107
951156522,0.151
951155670,0.171
951155666,0.129
951155737,
951155696,0.113
951155691,0.124
951155686,0.078
951155682,0.072
951156516,0.167
951155722,0.126
951155717,0.126
951155712,0.144
951155673,0.106
951155804,0.145
951155763,0.166
951155758,0.137
951155753,0.13
951155748,
951155743,0.08
951155732,0.163
951155825,0.039
951155810,0.154
951155835,0.107
951155787,0.041
951155783,0.182
951155778,0.15
951155773,0.055
951155851,0.045
951155844,0.055
951155839,0.089
951155821,0.037
951155829,
951155903,0.046
951156534,0.11
951155892,0.035
951155887,0.186
951155882,0.043
951155871,0.089
951155865,0.036
951155860,0.184
951155927,0.087
951155919,0.05
951155955,0.086
951155950,0.042
951155944,0.175
951155939,0.07
951155932,0.131
951155965,0.052
951156016,0.065
951156000,0.065
951155960,0.038
951156005,0.153
951155993,
951156539,
951156048,0.18
951156043,0.052
951156022,0.153
951156673,0.033
951156028,
951156059,0.173
951156053,0.166
951156546,
951156111,0.167
951156092,0.185
951156081,0.178
951156076,0.178
951156070,0.036
951156065,0.185
951156105,0.182
951156087,
951156099,0.101
951156552,
951156572,
951156148,0.155
951156142,0.18
951156182,0.064
951156116,0.109
951156623,
951156565,
951156170,0.192
951156165,0.163
951156559,0.165
951156159,
951156153,0.144
951156628,0.181
951156577,0.115
951156177,0.146
951156582,
951156222,
951156210,0.196
951156193,0.105
951156765,0.168
951156734,0.11
951156729,0.099
951156772,0.102
951156788,0.074
951156777,0.052
951156793,0.108
951156798,0.099
951156813,0.071
951156949,0.09
951156964,0.13
951156982,0.134
951158640,
951158634,0.113
951156999,0.091
951156992,0.103
951157009,0.098
951157027,0.083
951157039,0.105
951157033,0.121
951157075,0.109
951157125,0.084
951157115,0.079
951157120,0.082
951157132,0.069
951157143,0.085
951157138,0.067
951157149,0.113
951157173,0.08
951157207,0.131
951157202,0.102
951157195,0.061
951158650,
951158644,0.057
951157250,0.103
951157244,0.063
951157232,0.106
951157227,0.088
951157220,
951157256,0.088
951157311,0.11
951157306,0.096
951157301,0.079
951157330,0.123
951157337,0.098
951157354,0.053
951157348,0.125
951158779,
951157380,0.101
951157373,
951157367,0.091
951157360,0.121
951157435,0.1
951157423,0.115
951157417,0.102
951158841,0.062
951158654,0.172
951157457,0.127
951157412,0.11
951157405,0.151
951157392,0.082
951157386,0.08
951158659,
951157462,0.091
951157533,0.079
951158813,
951158805,
951158800,
951157527,0.106
951157520,
951157507,0.098
951157501,0.062
951157494,0.076
951157488,0.129
951157428,0.098
951157586,0.107
951157467,0.082
951157576,0.13
951158671,
951157558,0.091
951157552,0.129
951157546,
951157537,0.122
951158818,
951157615,0.104
951157610,0.14
951157603,0.082
951157598,0.143
951157593,0.092
951157703,0.106
951157679,0.127
951157672,0.129
951157667,0.09
951157649,0.127
951158677,
951157643,
951157639,
951157715,0.063
951157708,0.087
951157691,0.097
951157721,
951157744,0.106
951157762,0.132
951157757,0.117
951157774,0.081
951157768,0.093
951157750,0.09
951157785,0.087
951157780,0.08
951157823,0.123
951157818,0.099
951157792,0.1
951157732,0.065
951157837,0.062
951157859,0.051
951157864,0.133
951157910,
951158681,0.053
951157894,0.098
951157885,0.083
951157905,
951157900,0.092
951158688,
951157890,
951158693,0.05
951157962,
951157924,0.079
951157914,0.083
951158700,
951157934,0.073
951157929,0.058
951157952,0.074
951157948,0.09
951157943,0.185
951157939,0.133
951157973,0.092
951157967,0.065
951157957,0.09
951158014,0.088
951158009,0.122
951158005,0.062
951158000,0.07
951157989,0.058
951157984,0.165
951157978,0.074
951158027,0.134
951158022,0.182
951158071,0.058
951158050,0.061
951158045,0.052
951158038,0.048
951157995,0.15
951158846,0.09
951158705,0.186
951158103,0.183
951158096,0.087
